,Date,Time,Weather & Air Temp:,Water Temp:,Tide Times,Tide is moving,DO,pH,Salinity,Turbidity,# student seiners (CLASSES ONLY),# of visitors (Public Seine ONLY),Instructors/ Seine Staff:,# Hauls,Scientific Name,Common Name,Quantity,# Brought to Ed Center,"Other info (Gender, Length, Dead/Alive, other physical description)",NOTES FROM SEINEING SEASON:,Water Temp Probe,DO Probe,pH Probe,Salinity Probe,Turbidity (cm),Turbidity Probe (NTU),NOTES FROM SEINE:
1150,2019-07-11,10:00am-1:00pm,"85, hot",,"High Tide: 5:30 PM, Low Tide: 10:47 AM",IN/OUT,6,7.5,24,,24 HS students,,"CT,LO,SH,IDB,Laura, Rachel, Vicky",17.0,,Oyster Toadfish,1,1,YOY,,79.0,7.73,7.7,21.68,,31,
1151,2019-07-11,10:00am-1:00pm,"85, hot",,"High Tide: 5:30 PM, Low Tide: 10:47 AM",IN/OUT,6,7.5,24,,24 HS students,,"CT,LO,SH,IDB,Laura, Rachel, Vicky",17.0,,larval fish,2?,,"1 dorsal fin, herring?",,79.0,7.73,7.7,21.68,,31,
1152,2019-07-11,10:00am-1:00pm,"85, hot",,"High Tide: 5:30 PM, Low Tide: 10:47 AM",IN/OUT,6,7.5,24,,24 HS students,,"CT,LO,SH,IDB,Laura, Rachel, Vicky",17.0,,Summer Flounder,1,0,27 cm,,79.0,7.73,7.7,21.68,,31,
1153,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,Grass Shrimp (Shore Shrimp),4,0,,,74.8,6.47,7.84,20.98,25.5,37.8,green (4 hauls) and white net (7) used
1154,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"Hermit Crab, Long-wristed ",1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1155,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,Isopod,1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1156,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,Sand Shrimp,1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1157,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"bass, striped (n)",1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1158,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"flounder, winter (n)",1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1159,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"menhaden, Atlantic (n)",3,0,"3 released, dying",,74.8,6.47,7.84,20.98,25.5,37.8,
1160,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"perch, white (n)",1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1161,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"pipefish, northern (n)",1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1162,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"silverside, Atlantic (n)",17,0,2 released because dying (included in count),,74.8,6.47,7.84,20.98,25.5,37.8,
1163,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,skilletfish (n),1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1164,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,tautog (blackfish) (n),2,0,larval ,,74.8,6.47,7.84,20.98,25.5,37.8,
1165,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"toadfish, oyster (n)",1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1166,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,"tomcod, Atlantic (n)",1,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1167,2019-07-13,10:30am-12:00pm,"81, Sunny",76.0,"High Tide: 6:51 AM, Low Tide:12:33 PM",OUT,,,24,,,,"CT,IDB,SH,LO,HM,Peter",11.0,,Mud Snail,10,0,,,74.8,6.47,7.84,20.98,25.5,37.8,
1168,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,Blue Crab,1,0,,,,,,,62,,2 nets used
1169,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,Grass Shrimp (Shore Shrimp),5,0,AMNH,,,,,,62,,
1170,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,"Hermit Crab, Long-wristed ",16,5,AMNH,,,,,,62,,
1171,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,Isopod,1,0,AMNH,,,,,,62,,
1172,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,"Mudsnail, Eastern ",4,0,AMNH,,,,,,62,,
1173,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,"Mussel, Blue",2,0,AMNH,,,,,,62,,
1174,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,Sand Shrimp,1,0,AMNH,,,,,,62,,
1175,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,Soft-shell Clam (Steamer Clam),1,0,AMNH,,,,,,62,,
1176,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,"puffer, northern (n)",2,0,2 given to AMNH,,,,,,62,,
1177,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,"silverside, Atlantic (n)",321,0,20 given to AMNH,,,,,,62,,
1178,2019-07-25,10:00am-11:45am,"80, Sunny",80.0,,IN,7,7.0,26 & 30,,21,,"Haley, Shad, Lhana, 5 volunteers AMNH",17.0,,"tomcod, Atlantic (n)",3,2,2 given to AMNH,,,,,,62,,
1179,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,Comb Jelly,4,0,,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",green net used
1180,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,"Hermit Crab, Long-wristed ",1,1,tiny,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1181,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,"Mudsnail, Eastern ",2,2,did not measure,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1182,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,"Mussel, Ribbed ",2,0,,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1183,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,Soft-shell Clam (Steamer Clam),2,2,,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1184,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,bluefish (n),5,0,average 90 mm,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1185,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,"herring, Atlantic (n)",1,0,,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1186,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,"menhaden, Atlantic (n)",2,0,30-40 mm,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1187,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,"silverside, Atlantic (n)",114,0,did not measure,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1188,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,"Horseshoe Crab, Atlantic",1,,"YOY, in furtherest out tide pool, ~10mm",,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1189,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,Tautog,1,,140 mm,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1190,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,Needlefish,1,1,190 mm,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1191,2019-08-07,10:15-10:50am,"80, Sunny",,"High Tide:2:54 PM, Low Tide: 9:07 PM",IN,,,,, class cancellation,,"CT,SH,LO,Laura",4.0,,American Eel,1,,80 mm,,77.0,~8,8.4,23.13,,"22.9, 14.4, 14.3",
1192,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,Blue Crab,5,0,"5 cm, 5.2 cm, 3.5 cm, 2.3, 3.5 cm",,76.8,5.6,8.05,22.7,60 cm,19,
1193,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,Grass Shrimp (Shore Shrimp),3,0,4.75 cm,,76.8,5.6,8.05,22.7,60 cm,19,
1194,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"Hermit Crab, Long-wristed ",1,0,,,76.8,5.6,8.05,22.7,60 cm,19,
1195,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"Mudsnail, Eastern ",3,0,,,76.8,5.6,8.05,22.7,60 cm,19,
1196,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"anchovy, bay (n)",12,0,6.8 cm -9 cm,,76.8,5.6,8.05,22.7,60 cm,19,
1197,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"menhaden, Atlantic (n)",1,0,3.9 cm,,76.8,5.6,8.05,22.7,60 cm,19,
1198,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"needlefish, Atlantic (n)",1,0,"20-21 cm , observed only",,76.8,5.6,8.05,22.7,60 cm,19,
1199,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"perch, silver (n)",8,0,average 4.25,,76.8,5.6,8.05,22.7,60 cm,19,
1200,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"pipefish, northern (n)",5,0,"TL=18 cm, 7.2 cm, 15 cm, 6.8 cm, 12.2 cm",,76.8,5.6,8.05,22.7,60 cm,19,
1201,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,"silverside, Atlantic (n)",362,0,10.75 - 4 cm,,76.8,5.6,8.05,22.7,60 cm,19,
1202,2019-08-10,11:00am-1:00pm,"82, Sunny",77.0,"High Tide:6:06 PM, Low Tide: 11:20 AM",IN,7-8,7.0,24,,,,"LO,SJ,Isa",14.0,,tautog (blackfish) (n),2,0,"5, 7.3 cm",,76.8,5.6,8.05,22.7,60 cm,19,
1203,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,Blue Crab,1,0,"YOY, 1 cm",,74.4,5.925,6.535,23.805,53,22.5,white net
1204,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,Comb Jelly,1,0,,,74.4,5.925,6.535,23.805,53,22.5,
1205,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,hydromedusa ,18,0,"at first assumed moon jellies, possibly white cross? or other hydromedusa",,74.4,5.925,6.535,23.805,53,22.5,
1206,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,"Mudsnail, Eastern ",7,0,,,74.4,5.925,6.535,23.805,53,22.5,
1207,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,"Mussel, Ribbed ",1,0,,,74.4,5.925,6.535,23.805,53,22.5,
1208,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,"anchovy, bay (n)",6,0,7.5 cm average,,74.4,5.925,6.535,23.805,53,22.5,
1209,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,bluefish (n),5,0,5.5 cm smallest,,74.4,5.925,6.535,23.805,53,22.5,
1210,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,"needlefish, Atlantic (n)",2,0,"24.5 cm, 22.cm",,74.4,5.925,6.535,23.805,53,22.5,
1211,2019-08-14,10:00-11:20am,"80, Sunny/humid",77.0,"High Tide: 8:49 AM, Low Tide: 2:40 PM",OUT,,8.7,26,,school group,,"HM,CT,SH,LO,Elizabeth",11.0,,"silverside, Atlantic (n)",167,0,,,74.4,5.925,6.535,23.805,53,22.5,
1212,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,Blue Crab,1,0,"YOY, 2 cm",,75.8,6.5,8.2,22.6,,50,White Net used
1213,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,Grass Shrimp (Shore Shrimp),4,4,,,75.8,6.5,8.2,22.6,,50,
1214,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"Horseshoe Crab, Atlantic",3,0,"2.5, 2.5, 2 cm (in tide pools)",,75.8,6.5,8.2,22.6,,50,
1215,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"anchovy, striped (n)",3,0,did not measure,,75.8,6.5,8.2,22.6,,50,
1216,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"cunner (bergall, chogy) (n)",1,1,6 cm,,75.8,6.5,8.2,22.6,,50,
1217,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"eel, American (n)",1,0,21 cm,,75.8,6.5,8.2,22.6,,50,
1218,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"flounder, winter (n)",1,1,10 cm,,75.8,6.5,8.2,22.6,,50,
1219,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"menhaden, Atlantic (n)",91,0,did not measure,,75.8,6.5,8.2,22.6,,50,
1220,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"perch, silver (n)",51,0,did not measure,,75.8,6.5,8.2,22.6,,50,
1221,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"pipefish, northern (n)",1,0,13 cm,,75.8,6.5,8.2,22.6,,50,
1222,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,"silverside, Atlantic (n)",232,23,4-9 cm,,75.8,6.5,8.2,22.6,,50,
1223,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,skilletfish (n),2,0,did not measure,,75.8,6.5,8.2,22.6,,50,
1224,2019-08-31,4:10-6:00pm,"83, Sunny",75.0,High Tide: 10:09  PM. Low Tide: 3:56 PM,OUT,,,,,,,"LO,HM,SH,CT",9.0,,tautog (blackfish) (n),1,0,15 cm,,75.8,6.5,8.2,22.6,,50,
1225,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,"silverside, Atlantic (n)",180,,,,,,,,51,,2 nets used
1226,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,Bluefish,4,,10cm,,,,,,51,,
1227,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,Porgy,2,2,,,,,,,51,,
1228,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,undetermined Jelly,,,,,,,,,51,,
1229,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,"Horseshoe Crab, Atlantic",1,1,3cm (tide pool),,,,,,51,,
1230,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,"menhaden, Atlantic (n)",1,,7cm,,,,,,51,,
1231,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,"perch, silver (n)",1,,7cm,,,,,,51,,
1232,2019-09-07,10:45,"69, Sunny",74.0,Low Tide: 10-11 AM,IN,,,28,,"13, TIDES",,"Elizabeth, Haley",8.0,,Soft Shell Clam,1,,,,,,,,51,,
1233,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,atlantic silverside,99,1,6 cm - 11.5 cm,,,8.6,7.6,21.5,,30 NTU,
1234,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,tautog,3,,"3.5, 4, 7 cm",,,8.6,7.6,21.5,,30 NTU,
1235,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,pipefish,2,,"5 cm, 6 cm",,,8.6,7.6,21.5,,30 NTU,
1236,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,White perch,2,2,silver?,,,8.6,7.6,21.5,,30 NTU,
1237,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,comb jelly,5,,,,,8.6,7.6,21.5,,30 NTU,
1238,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,blue crab,1,,4 cm,,,8.6,7.6,21.5,,30 NTU,
1239,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,Mud Snail,5,5,"2 mud, 3 dog whelk?",,,8.6,7.6,21.5,,30 NTU,
1240,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,porgy,1,,8 cm,,,8.6,7.6,21.5,,30 NTU,
1241,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,skilletfish,1,,6 cm,,,8.6,7.6,21.5,,30 NTU,
1242,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,periwinkle snail,2,,,,,8.6,7.6,21.5,,30 NTU,
1243,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,"menhaden, Atlantic (n)",1,,7 cm,,,8.6,7.6,21.5,,30 NTU,
1244,2019-10-08,10:40 AM- 12:20 PM,"63, overcast",67.0,"Low tide: 11:27 AM, High Tide: 5:47 AM ",IN,,,21,,school group,,"CT, HM, LO, Shellita",8.0,,shrimp,1,,,,,8.6,7.6,21.5,,30 NTU,
1245,2019-10-22,10:15 AM- 12:45 PM,"60, overcast and drizzle",61.0,"Low tide: 9:48 AM, High tide: 3:58 PM",IN,7,8.0,21,,"Day in the Life, MS 915, ~3 student seiners",,"CT, LO, SH, Volunteers:Laura, Shellita ",16.0,,silverside,584,,11.5 cm,,61.0,7.16,8.5,19.75,82.6,15.6,
1246,2019-10-22,10:15 AM- 12:45 PM,"60, overcast and drizzle",61.0,"Low tide: 9:48 AM, High tide: 3:58 PM",IN,7,8.0,21,,"Day in the Life, MS 915, ~3 student seiners",,"CT, LO, SH, Volunteers:Laura, Shellita ",16.0,,striped anchovy,11,,5 cm,,61.0,7.16,8.5,19.75,82.6,15.6,
1247,2019-10-22,10:15 AM- 12:45 PM,"60, overcast and drizzle",61.0,"Low tide: 9:48 AM, High tide: 3:58 PM",IN,7,8.0,21,,"Day in the Life, MS 915, ~3 student seiners",,"CT, LO, SH, Volunteers:Laura, Shellita ",16.0,,winter flounder,1,,7 cm,,61.0,7.16,8.5,19.75,82.6,15.6,
1248,2019-10-22,10:15 AM- 12:45 PM,"60, overcast and drizzle",61.0,"Low tide: 9:48 AM, High tide: 3:58 PM",IN,7,8.0,21,,"Day in the Life, MS 915, ~3 student seiners",,"CT, LO, SH, Volunteers:Laura, Shellita ",16.0,,pipefish,1,,8 cm,,61.0,7.16,8.5,19.75,82.6,15.6,
1249,2019-10-22,10:15 AM- 12:45 PM,"60, overcast and drizzle",61.0,"Low tide: 9:48 AM, High tide: 3:58 PM",IN,7,8.0,21,,"Day in the Life, MS 915, ~3 student seiners",,"CT, LO, SH, Volunteers:Laura, Shellita ",16.0,,"Hermit Crab, Long-wristed ",1,,,,61.0,7.16,8.5,19.75,82.6,15.6,
